"Materials Id","Formula","Spacegroup","Formation Energy (eV)","E Above Hull (eV)","Band Gap (eV)","Has Bandstructure","Volume","Nsites","Theoretical","Count","Density (gm/cc)","Crystal System",""
"mp-555763","ZnS","R3m","-1.139","0.005","2.061","true","121.471","6","true","","3.997","trigonal",""
"mp-581601","ZnS","R3m","-1.132","0.011","2.026","false","486.995","24","true","","3.988","trigonal",""
"mp-581476","ZnS","R3m","-1.132","0.011","2.024","false","487.232","24","true","","3.986","trigonal",""
"mp-581412","ZnS","R3m","-1.132","0.011","2.026","false","486.895","24","true","","3.989","trigonal",""
"mp-555858","ZnS","R3m","-1.132","0.012","2.005","false","407.052","20","true","","3.976","trigonal",""
"mp-556105","ZnS","R3m","-1.132","0.012","2.038","false","405.313","20","true","","3.993","trigonal",""
"mp-556468","ZnS","R3m","-1.132","0.012","2.015","true","323.746","16","true","","4","trigonal",""
"mp-581602","ZnS","R3m","-1.132","0.012","2.038","false","486.981","24","true","","3.988","trigonal",""
"mp-557151","ZnS","R3m","-1.132","0.012","2.032","true","323.743","16","true","","4","trigonal",""
"mp-581258","ZnS","R3m","-1.132","0.012","2.038","false","486.973","24","true","","3.989","trigonal",""
"mp-555280","ZnS","R3m","-1.131","0.012","2.065","true","243.287","12","true","","3.992","trigonal",""
"mp-18377","ZnS","R3m","-1.131","0.012","2.032","true","405.951","20","true","","3.987","trigonal",""
"mp-13456","ZnS","R3m","-1.131","0.012","2.098","true","202.53","10","true","","3.996","trigonal",""
"mp-543011","ZnS","R3m","-1.131","0.013","2.072","true","284.341","14","true","","3.985","trigonal",""
"mp-556576","ZnS","R3m","-1.13","0.013","2.064","true","323.994","16","true","","3.997","trigonal",""
"mp-554405","ZnS","R3m","-1.13","0.014","2.130","true","202.502","10","true","","3.996","trigonal",""
"mp-555214","ZnS","P3m1","-1.129","0.014","1.597","true","1049.961","52","false","","4.008","trigonal",""
"mp-1196782","ZnS","R3m","-1.092","0.052","1.978","false","732.056","36","false","","3.98","trigonal",""
"mp-1201781","ZnS","R3m","-1.092","0.052","1.979","false","732.087","36","false","","3.98","trigonal",""
"mp-608468","ZnS","R3m","-1.092","0.052","1.981","false","491.129","24","true","","3.955","trigonal",""
"mp-1200836","ZnS","R3m","-1.091","0.052","1.975","false","735.015","36","false","","3.964","trigonal",""
"mp-1202959","ZnS","R3m","-1.091","0.052","1.981","false","734.987","36","false","","3.964","trigonal",""
"mp-1198139","ZnS","R3m","-1.091","0.052","1.977","false","734.976","36","false","","3.964","trigonal",""
"mp-1202182","ZnS","R3m","-1.091","0.052","1.982","false","734.924","36","false","","3.964","trigonal",""
"mp-1202023","ZnS","R3m","-1.091","0.052","1.993","false","732.337","36","false","","3.978","trigonal",""
"mp-1203761","ZnS","R3m","-1.091","0.052","0.007","false","732.305","36","false","","3.978","trigonal",""
"mp-1199343","ZnS","R3m","-1.091","0.052","1.994","false","732.317","36","false","","3.978","trigonal",""
"mp-1200568","ZnS","R3m","-1.091","0.052","1.986","false","735.746","36","false","","3.96","trigonal",""
"mp-1201158","ZnS","R3m","-1.091","0.053","1.986","false","734.837","36","false","","3.965","trigonal",""
"mp-557058","ZnS","P3m1","-0.936","0.208","0.000","true","494.027","24","false","","3.932","trigonal",""
"mp-556485","ZnS","P3m1","-0.933","0.211","0.000","true","495.388","24","false","","3.921","trigonal",""
