"Materials Id","Formula","Spacegroup","Formation Energy (eV)","E Above Hull (eV)","Band Gap (eV)","Has Bandstructure","Volume","Nsites","Theoretical","Count","Density (gm/cc)","Crystal System",""
"mp-1228891","AlGaAs2","R3m","-0.412","0.006","0.950","true","94.5","4","true","1","4.332","trigonal",""
