"Materials Id","Formula","Spacegroup","Formation Energy (eV)","E Above Hull (eV)","Band Gap (eV)","Has Bandstructure","Volume","Nsites","Theoretical","Count","Density (gm/cc)","Crystal System",""
"mp-1223642","InGaP2","R3m","-0.269","0.039","0.761","true","94.462","4","true","1","4.333","trigonal",""
